Profit Factor,Period,Number of Days,Annualized Return (%),Win Rate (%),Average Win (%),Win Rate,Initial Capital,Max Drawdown (%),Average Loss (%),Number of Trades,Start Date,End Date,Total Return (%),Sharpe Ratio,Final Value
5.67489898941331,3M,58,111.38641026183977,75.0,9.356010688887496,75.0,10000,-2.884801330566411,-4.945996769109762,4,2024-12-21,2025-03-20,11.71039642333984,3.6732816057859554,11171.039642333984
2.517764403554906,6M,122,44.77978516641361,55.55555555555556,11.082665495318448,55.55555555555556,10000,-8.243397549268883,-5.502235177202494,9,2024-09-22,2025-03-20,16.660798664093022,1.6902585015758607,11666.079866409302
2.418123138430495,12M,249,67.61245744788191,58.620689655172406,10.294773625363842,58.620689655172406,10000,-9.819214323629232,-6.031232406716126,29,2024-03-21,2025-03-20,60.64609006881714,2.1424357391795628,16064.609006881714
